id,nom,date_ouverture,date_fermeture,website,email,adresse,horaires,presentation,responsables,historique,activites,expositions,publications,events,residences,workshop,archive,librairie,coworking,education,nb_expos_an,nb_artistes_an,partenaires,created_at,updated_at,slug,pays,ville,latitude,longitude,adresse_complete,codepostal,telephone,visite,user_id
84,"DEHORS Contemporary Art Window",2014,2016,"www.facebook.com/profile.php/?id=100067328882497","","charleroisesteenweg 159","","","","<p>Une vitrine dans la ville, un(e) artiste par mois, des milliers de spectateurs.</p>","",true,false,true,false,false,false,false,false,false,"","","","2014-04-09T07:01:37.814Z","2025-04-04T23:49:42.395Z","dehors-contemporary-art-window","Belgique","Bruxelles","50.8275038","4.3549963","charleroisesteenweg 159, 1060, Bruxelles, Belgique","1060","","","1"
51,"Irmavep Club",2003,2014,"www.irmavepclub.com","info@irmavepclub.com","91 rue de Dunkerque ","","<p>Irmavep Club est un collectif d'artistes et de commissaires &eacute;manant directement du projet<br />'IrmaVepLab, lieu de cr&eacute;ation contemporaine actif de 2004 &agrave; 2010, &agrave; Ch&acirc;tillon-sur-Marne, (en 2006 l'initiative obtient le statut de centre d'art). <br /><br />Pour son installation &agrave; Paris, le collectif a choisi de fonctionner pleinement comme un artist run space, tout en demeurant itin&eacute;rant, et de r&eacute;pondre aux invitations de divers lieux, qu'ils soient priv&eacute;s ou institutionnels.<br />A la mani&egrave;re d'un club, il s'agit de cr&eacute;er des liens et de g&eacute;n&eacute;rer des conversations critiques entre artistes, professionnels et commissaires d'expositions, tout en faisant d&eacute;couvrir &agrave; une plus large audience des &oelig;uvres qui restent partiellement inconnues &agrave; Paris.<br />En 2011, Irmavep Club propose un cycle d'exposition se d&eacute;roulant dans des lieux chaque fois diff&eacute;rents.<br />La programmation refl&egrave;tera nos envies de revenir sur les d&eacute;cennies r&eacute;centes, mais aussi de montrer de tr&egrave;s jeunes artistes.</p>","","<p>L&rsquo;association IrmaVepLab est n&eacute;e en 2003 &agrave; Ch&acirc;tillon-sur-Marne dans l&rsquo;ancienne maison de l&rsquo;actrice de cin&eacute;ma muet Musidora. Cette f&eacute;ministe engag&eacute;e d&eacute;buta sa carri&egrave;re aux Folies Berg&egrave;res avant d&rsquo;incarner &laquo; Irma Vep &raquo; l&rsquo;h&eacute;ro&iuml;ne du film de Louis Feuillade &laquo; Les Vampires &raquo; en 1915.<br /><br />Musidora recevait dans sa maison de nombreux artistes du mouvement Surr&eacute;aliste, beaucoup d&rsquo;acteurs et de cin&eacute;astes du d&eacute;but du XX&egrave;me si&egrave;cle. Cette maison &eacute;tait alors un lieu de rassemblement et de convergence artistique.<br /><br />En 2003, un coll&egrave;ge d&rsquo;artistes et de professionnels reconnus fonde l&rsquo;association IrmaVepLab pour continuer l&rsquo;histoire qu&rsquo;avait initi&eacute;e Musidora. Dans cette m&ecirc;me maison, elle cr&eacute;e donc un lieu d&eacute;di&eacute; &agrave; la cr&eacute;ation et &agrave; la production artistique. R&eacute;solument tourn&eacute; vers la recherche et l&rsquo;exploration de nouvelles formes d&rsquo;expression, son but est de promouvoir l&rsquo;art contemporain dans ce territoire champenois.<br />Le projet d&rsquo;IrmaVepLab associe le partage, la convivialit&eacute; et la rencontre. L&rsquo;accueil y est primordial. L&rsquo;association poursuit une volont&eacute; de mettre l&rsquo;art &agrave; la port&eacute;e de tous, et de cr&eacute;er des moments de rencontres avec les artistes.<br /><br />De 2003 &agrave; 2008, l&rsquo;association a tout mis en &oelig;uvre afin de faire venir les diff&eacute;rents publics. Le milieu artistique s&rsquo;est mobilis&eacute; autour du lieu et les soutiens institutionnels et la Presse ont suivi.<br /><br />En 2008, l&rsquo;activit&eacute; de IrmaVepLab a &eacute;t&eacute; transf&eacute;r&eacute;e dans un nouveau lieu &agrave; Reims o&ugrave; il accueille l'exposition Afterthought.<br /><br />En 2010 l&rsquo;association s&rsquo;installe &agrave; Paris et se r&eacute;invente dans un nouveau projet: Irmavep Club.</p>
<p>&nbsp;</p>","",true,false,true,false,false,false,false,false,false,"","","L’association a reçu le soutien du Conseil Général de la Marne, puis de la Direction Régionale des Affaires Culturelles de Champagne-Ardenne, et en 2006 elle a obtenu le statut de Centre d’Art.","2013-11-08T17:03:03.976Z","2025-03-06T07:31:21.871Z","irmavep-club","France","Paris","48.8824609","2.3451044","91 rue de Dunkerque , 75009, Paris, France","75009","","","1"
39,"H+",2011,2018,"www.facebook.com/Galerie.H.plus","info@h-pl.us"," 24 montée Saint Sébastien","","<p style=""text-align: justify;"">La Galerie H+ est une galerie lyonnaise, cr&eacute;&eacute;e le 11/11/11, sp&eacute;cialis&eacute;e dans l&rsquo;art digital. Elle pr&eacute;sente des cr&eacute;ations utilisant la technologie comme nouveau media, dans les domaines de l&rsquo;art, du design, et de l&rsquo;&eacute;v&egrave;nementiel.</p>","Olivier Nerot","","",true,false,true,false,false,false,false,false,false,"","","","2013-11-08T16:58:21.976Z","2025-03-11T13:16:04.595Z","h","France","Lyon","45.7709339","4.8355028"," 24 montée Saint Sébastien, 69001, Lyon, France","69001","","","1"
90,"BLINDSIDE",2001,,"www.blindside.org.au/","info@blindside.org.au","Level 7, Room 14, Nicholas Building, 37 Swanston Street","Wednesday – Saturday, 12-6pm","<p>BLINDSIDE is an independent contemporary arts space located in the heart of Melbourne established in 2004. We are committed to supporting and promoting contemporary art practice across a broad range of media through an ever-changing program of exhibitions, screenings, events and workshops. BLINDSIDE supports a thriving arts community in Melbourne and beyond&mdash;encouraging artistic experimentation, innovation and facilitating critical dialogue.<br />Blindside is a founding and current member of&nbsp;<a href=""https://allconference.org.au/about"">All Conference</a>&nbsp;&ndash; a national organising network comprised of 17 artist-led, experimental and cross-disciplinary arts organisations.</p>","","<p>Pivotal to Blindside&rsquo;s success has been our location in one of Melbourne&rsquo;s iconic creative spaces &ndash; the Nicholas Building.</p>
<p>In 2004 Renai Grace, Pip Haydon, Simon Koger and Christine Morrow founded Blindside with the objective to make space for local and interstate artists, writers and curators to engage in critical dialogue and creative exchange. Since then, Blindside has consistently expanded with new initiatives, projects and collaborations, to shape the professional development of many artists, writers and curators locally, nationally and internationally.</p>
<p>The annual proposal-based program and Blindside-led project series offer artists, writers and curators vital support and opportunity at critical junctures in their creative and professional practices. Our community is diverse and always growing. The annual program delivers a diverse offering of online and in-gallery exhibitions, events, performances, public programs, education and professional development programs, and mentorships to broad audiences.</p>
<p>Blindside&rsquo;s growth and artistic direction has been shaped by the collective enthusiasm and expertise of voluntary Artistic Directors, Board, Associate and Advisory members.</p>
<p>Longstanding annual platforms and more recent Blindside initiatives include Debut (since 2005); The B-SIDE / Curtain Call (2007-2016); Screen Series (since 2010); Sound Series (since 2009); Summer Studio (since 2011); Showstoppers/ Blindside Live (2011-2015); Blindside Festival (2012, 2014, 2016); PLAY + PLAY II (2014-2017); (Emerging Curator Mentorship (since 2017); Regional Art + Research Residency (since 2017); First Nations Project (since 2018); Satellite (since 2018); and Mobile (since 2021).<br /><br />Continued support enables Blindside to offer exhibition space free of charge, extending Blindside&rsquo;s support to creative practitioners and consolidating our position as an artistic and educational hub.</p>","",true,false,false,false,false,false,false,false,false,"","","","2015-05-07T18:43:01.616Z","2025-04-05T00:14:33.804Z","blindside","Australia","Melbourne","-37.8167088","144.9667771","Level 7, Room 14, Nicholas Building, 37 Swanston Street, 3000, Melbourne, Australia","3000","","","1"
91,"KINGS Artist Run",2003,,"www.kingsartistrun.com.au","info@kingsartistrun.com.au","Lvl 1 / 171 King St.","Wed – Sat, 12-6pm","<header>
<p>Kings Artist Run is a non-for-profit gallery in Melbourne&rsquo;s CBD</p>
</header>
<div>
<p>Kings Artist Run&nbsp;provides a location for contemporary art practice, supporting distinctive experimental&nbsp;projects by artists at all stages of their careers.&nbsp;Kings ARI&nbsp;assists and promotes the development of solo exhibitions, group and thematic projects, along with a program of events that includes performance, film screenings, public gatherings and talks.</p>
<div>
<p>Functioning as a collective of artists, writers, curators and academics,&nbsp;Kings Artist Run&nbsp;was formed to explore, interpret and participate in the mediation of new social and cultural meanings. In 2013&nbsp;Kings Artist Run&nbsp;celebrated its 10th&nbsp;anniversary.</p>
</div>
</div>","","","",true,false,false,false,false,false,false,false,false,"","","","2015-05-07T18:50:38.377Z","2025-04-05T00:18:22.061Z","kings-artist-run","Australia","Melbourne","-37.81613979999999","144.9552826","Lvl 1 / 171 King St., 3000, Melbourne, Australia","3000","","","1"
170,"Quellkollektiv",2013,,"quellkollektiv.net","info@quellkollektiv.net","Wandererstr. 80","","<p>L'association&nbsp;Quellkollektiv&nbsp;&eacute;merge de l'association de plusieurs&nbsp;r&eacute;sidents dans un b&acirc;timent liant&nbsp;collectivement les&nbsp;op&eacute;rateurs culturels &agrave;&nbsp;travers la r&eacute;gion m&eacute;tropolitaine de&nbsp;Nuremberg.&nbsp;</p>
<p>L'association exploite la galerie ""Heute:_"" et soutient le &laquo; Nous achetons la source"".&nbsp;</p>
<p>Nos membres sont cr&eacute;atifs et performants artistes, designers, artisans, architectes, musiciens, activistes, auteurs, organisateurs, &eacute;diteurs et autres qui cr&eacute;ent la&nbsp;culture professionnellement ou dans leur temps libre.&nbsp;</p>","Peter Kunz, Wanda Leuthe, Tobias Witt","","",true,false,true,false,false,false,false,true,false,"","","","2016-09-09T10:56:57.024Z","2016-09-09T10:56:57.024Z","quellkollektiv","Allemagne","Nürnberg","49.4563825","11.030683","Wandererstr. 80, 90431, Nürnberg, Allemagne","90431","","","1"
13,"identité remarquable",2009,2015,"identites-remarquables.tumblr.com","identite.remarquable@gmail.com","4 rue du bourdon Blanc","","<p>Une poussi&egrave;re dans l'&oelig;il<br /><br />L&rsquo;&laquo; <em>Identit&eacute; Remarquable</em> &raquo;, qui fut d&rsquo;abord un d&eacute;doublement de vitrine r&eacute;elle et de vitrine &laquo; virtuelle &raquo;, est d&eacute;sormais disjointe de son ancrage, c&rsquo;est-&agrave;-dire de son objet r&eacute;fl&eacute;chi. Durant plus de cinq ann&eacute;es, cette vitrine situ&eacute;e &agrave; Orl&eacute;ans a &eacute;t&eacute; d&eacute;di&eacute;e aux artistes et 54 expositions s&rsquo;y sont succ&eacute;d&eacute;.<br /><br />Issus de diff&eacute;rentes g&eacute;n&eacute;rations et provenant d&rsquo;horizons les plus divers, ce sont les artistes expos&eacute;s qui &ndash; s&eacute;par&eacute;ment &ndash; ont contribu&eacute; &agrave; fabriquer l&rsquo;<em>Identit&eacute; Remarquable</em>. Certains d&rsquo;entre eux sont connus, reconnus, collectionn&eacute;s, ou en passe de se faire mieux conna&icirc;tre, alors que d&rsquo;autres sont ailleurs pratiquement invisibles.<br />La vocation de ce r&eacute;duit vitr&eacute;, relay&eacute; par internet, permit peut-&ecirc;tre de s&rsquo;interroger sur l&rsquo;implicite supercherie que recouvre chacun des termes : &laquo; local &raquo;, &laquo; global &raquo;, &laquo; international &raquo;, &laquo; national &raquo;, &laquo; r&eacute;gional &raquo;, et, r&eacute;p&eacute;t&eacute; en retour, &agrave; nouveau &laquo; local &raquo;, suivant l&rsquo;&eacute;cho compliqu&eacute; de l&rsquo;art aujourd&rsquo;hui.<br /><br />Cependant, avant tout, il y a une rue et un trottoir sur lesquels la vitrine donne &agrave; voir ; il y eut l&rsquo;int&eacute;r&ecirc;t suscit&eacute; par cette pr&eacute;sence continue, avec la vie qui se d&eacute;roulait tout autour.<br /><br />&ndash; &laquo; <em>C&rsquo;est de l&rsquo;art ! </em>&raquo; pouvait-on entendre ici au sujet de la &laquo; galerie &raquo;, lorsque pour couper court au besoin d&rsquo;explication, certains tentaient de justifier ou simplement de qualifier ce qui mobilisait l&rsquo;attention.<br /><br />Ajoutons que c&rsquo;&eacute;tait du <em>travail</em>. <br /><br />Le choix aura &eacute;t&eacute; de diffuser &agrave; l&rsquo;intention de tous une grande vari&eacute;t&eacute; de visions des choses et parfois du monde, malgr&eacute; l&rsquo;exigu&iuml;t&eacute; du lieu.<br />Si la vitrine a fonctionn&eacute; sans subvention publique, elle a parfois &eacute;t&eacute; aid&eacute;e lors d&rsquo;installations ou de vernissages au gr&eacute; de soutiens amicaux.<br /><br />De ce projet qui a suscit&eacute; un engouement certain tant de la part des artistes que des passants regardeurs, il ne reste d&eacute;sormais de &laquo; trace &raquo; que ce site internet que vous consultez.</p>
<p>Remerciements pour leur soutien ou leur implication &agrave; titres divers ;<br />Martine Bel, Jacques Boulnois, Sophie Carles, Thomas Charmetant. Lucie Cluzan, Dominique Dupuis Ferrand, Yves Duranthon, S&eacute;gol&egrave;ne Garnier, Pierre Feller, Paul Laurent, Fabrice Madre, Oscar Masson, G&eacute;rard Masson, Vincent Mauger, M&eacute;lanie Traschler&hellip;</p>
<p>Remerciement aux artistes ;<br />Quentin Aurat, Jean-Louis Baron, Marielle Bennezon, Lo&iuml;c Blairon, Jean-Marie Blanchet, R&eacute;mi Boinot, Margaux Bricler, Peter Briggs, Anne-Claire Budin, J&eacute;r&eacute;mie Bruand, Thomas Charmetant, Guillaume Chauvin, Patrick Condouret, Philippe Coudert (XuL), G&eacute;rard Deschamps, Yves Duranthon, Pierre Feller, Line Francillon, Etienne Francois, Marcelo de la Fuente, Jacques Victor Giraud, Franck Gourdien, Fred Guzda, S&eacute;bastien Ho&euml;ltzener, Christophe Lalanne, Pascal Le Gall, Val&eacute;rie Leray, Delphine Loiseau, Gatien Mabounga, Claude Malfati, Fred MARS Landois, G&eacute;rard Masson, Laurent Mazuy, Claire-Lise Petitjean, S&eacute;bastien Pons, Yoni Roeder, S&eacute;bastien Rinckel, Carole Rivalin, Maria Roland, Nicolas Royer, Julien Sirven, Romaric Sobac, Marie-Luce Thomas, C&eacute;dric Tissot-Renaud, Manon Tricoire, Kirill Ukolov, Maud Vareillaud-Bouzzine, Julie Verin, V.F.</p>","","","",true,false,true,false,false,false,false,false,false,"","","","2013-11-08T16:17:54.101Z","2025-03-06T08:53:13.431Z","identite-remarquable","France","Orleans","47.9008808","1.9135973","4 rue du bourdon Blanc, 45000, Orleans, France","45000","","","1"
179,"Artpool",1979,,"www.artpool.hu","artpool@szepmuveszeti.hu","Szabolcs u. 33","","<p align=""Left"">The roots of Artpool go back to the Chapel Exhibitions held in artist Gy&ouml;rgy Gal&aacute;ntai's ""summer studio"", the Balatonbogl&aacute;r Chapel, from 1970 to 1973. By the time the police closed it down in August of that year, the Balatonbogl&aacute;r studio had established itself as the center of officially proscribed avant-garde art, and in retrospect, one of the cradles of cultural change in Hungary.</p>
<p align=""Left"">Six years later, in 1979, Gy&ouml;rgy Gal&aacute;ntai and J&uacute;lia Klaniczay made another attempt to create an alternative art institute, one that would make room for the new trends in art. They established Artpool at a time when art forms out of keeping with the official cultural policy were denied access to the public. Periodically banned, but on the whole tolerated, Artpool organized many<a href=""http://www.artpool.hu/events79-91.html"">exhibitions and art events</a>, and published several&nbsp;<a href=""http://www.artpool.hu/Publications79-91.html"">anthologies and art catalogues&nbsp;</a>between 1979 and 1990. From 1983 to 1985, they put out eleven ""illegal"" issues of ""<a href=""http://www.artpool.hu/Al/al.html"" target=""center"">Aktu&aacute;lis Lev&eacute;l</a>"" (Artpool Letter), a ""samizdat"" art magazine which continues to serve as the sole documentary source on the non-official art of those years.</p>
<p align=""Left"">Artpool's aim was to provide contemporary Hungarian artists with information and potential contacts on the international art scene, as well as to publicize and document the activities of Hungarian artists out of favor with those who dictated the cultural policy of the time. Collecting what documents were extant on the alternative art of the `60s, `70s and `80s, Artpool set up an&nbsp;<a href=""http://www.artpool.hu/archives.html"">archive</a>which, they hoped, would provide future generations with ammunition and inspiration when it came to moral stands and artistic struggles of their own.</p>
<p align=""Left"">In the ten years of its ""illegal"" existence, the archive accumulated several rare<a href=""http://www.artpool.hu/Collections.html"">collections</a>&nbsp;of international significance.</p>
<p align=""Left"">Subsequent to the political changes of 1989, Artpool, which already had an international reputation, was officially recognized, and was open to the public.</p>
<p align=""Left""><a href=""http://www.artpool.hu/center.html"">The Artpool Art Research Center</a>&nbsp;has been operating with funding from the Budapest Municipal Council since 1992.</p>","","<p>1979:&nbsp;ARTPOOL'S PERIODIC SPACE (APS), Periodic Art Space (""what is periodic is constant"" /Gal&aacute;ntai). Exhibitions, events, actions organised by Artpool at different locations. The series of events were&nbsp;<a href=""http://www.artpool.hu/Fluxus/Filliou/Fillioucard.html"">inspired by Robert Filliou's postcard</a>.(APS no.1)</p>
<p>1991&nbsp;<a href=""http://www.artpool.hu/ujkapolcs/index_en.html"">NEWKAPOLCS GALLERY</a>, Kapolcs,&nbsp;<a href=""http://www.artpool.hu/ujkapolcs/index_en.html"">1991-1995</a>,&nbsp;Artpool's independent summer art space, to recall the memory of the Balatonbogl&aacute;r Chapel Studio (closed by the authorities in 1973) in the Kapolcs house of Gy&ouml;rgy Gal&aacute;ntai. From 1992 it served as the site for summer projects of the Budapest Artpool Art Research Center.</p>","",true,true,true,false,false,true,false,false,false,"","","","2016-09-14T12:00:49.099Z","2024-05-05T15:23:45.650Z","artpool","Hungary","Budapest","47.51963139999999","19.0721805","Szabolcs u. 33, 1135, Budapest, Hungary","1135","","","1"
19,"Galerie RDV ",2007,,"galerierdv.com/","contact@galerierdv.com","16 allée du Commandant Charcot","","<p>Cr&eacute;&eacute;e en 2007 par l&rsquo;artiste plasticien Jean-Fran&ccedil;ois Courtilat, l&rsquo;association RDV se consacre &agrave; la cr&eacute;ation contemporaine, proposant un espace de d&eacute;couvertes et d&rsquo;&eacute;changes pour les artistes et les publics. RDV fait suite &agrave; la Galerie Ipso Facto, bas&eacute;e &agrave; Nantes de 1997 &agrave; 2007 et lieu important pour la cr&eacute;ation et les plasticiens.</p>
<p>La Galerie accueille en moyenne sept expositions annuelles et en organise deux ou trois en dehors de ses murs. Toutes sont des projets in&eacute;dits. La cr&eacute;ation contemporaine se distingue aujourd&rsquo;hui&nbsp; pour sa pluralit&eacute; de medium : photographie, peinture, sculpture, vid&eacute;o, performance&hellip; Et c&rsquo;est en fonction de cette richesse que la programmation de RDV se construit, n&rsquo;excluant aucune expression plastique et proposant ainsi une programmation g&eacute;n&eacute;reuse et sans cesse renouvel&eacute;e. Chaque exposition est une carte blanche pour un plasticien, invit&eacute; pour son travail artistique avec une totale libert&eacute; de production.</p>","Jean-François Courtilat","","",true,false,true,false,false,false,false,false,false,"10","","","2013-11-08T16:37:40.608Z","2025-03-06T09:51:22.707Z","galerie-rdv","France","Nantes","47.2171706","-1.5457762","16 allée du Commandant Charcot, 44000, Nantes, France","44000","","","1"
92,"GERTRUDE CONTEMPORARY",1985,,"www.gertrude.org.au","","200 GERTRUDE STREET ","TUESDAY – FRIDAY
11.00 – 5.30PM
SATURDAY
11.00 – 4.30PM","<p>Gertrude Contemporary is valued nationally and respected internationally as a dynamic centre for the production and presentation of contemporary art.&nbsp; With the artist placed firmly at the centre of our community, we foster a culture of risk, collaboration and critical-thinking to generate innovative programs that engage audiences in creative exchange.</p>","","<p>Gertrude Contemporary opened in 1985 in a large converted warehouse in Fitzroy, Melbourne and led the way as Australia&rsquo;s first combined gallery and studio complex. Named initially after its address -&nbsp;200 Gertrude Street - &nbsp;the organisation has since expanded, transforming from an address to an entity, and changing its name to Gertrude Contemporary in 2010.&nbsp;</p>
<p>Since 1985 we have accumulated a vast alumni of past exhibiting and studio artists including some of Australia&rsquo;s leading names in contemporary art. In fact every artist who has represented Australia at the Venice Biennial since 1999 has either held a studio or participated in an exhibition at Gertrude Contemporary. This select community of Australia&rsquo;s most pivotal contemporary artists has expanded in recent years to include our increasing international presence, with leading artists and curators from all over the world exhibiting in our galleries and staying in our studios. As a key generator for ideas in Australia, and with the momentum of our history behind us, Gertrude Contemporary is now the oldest, continually running contemporary art centre in Australia.&nbsp;</p>","<p>Gertrude Contemporary presents approximately 20 exhibitions annually featuring work by Australian and international artists across three gallery spaces with a focus on new work, commissions and expanded practice. Running alongside our Exhibition Program is the Gertrude Contemporary Studio Program, which consists of sixteen non-residential studios, available to artists in the first fifteen years of their professional practice and provided for two-year tenures. Gertrude Contemporary also has a residential studio for visiting international artists, curators and writers for residencies of between two-weeks to three-months, as well as producing several international touring exhibitions per year. We also offer a world class Education Program, Volunteer and Internship Programs, Gertrude&rsquo;s Table Patrons Program, annual Gertrude Editions as well as an active publishing program.</p>",true,true,false,true,false,false,false,false,false,"20/an","","As a not-for-profit organisation, our studios, exhibitions, programs and events are fundraised through funding bodies, foundations, individuals and corporate sponsorship. ","2015-05-07T20:52:43.796Z","2015-05-07T20:52:43.796Z","gertrude-contemporary","Australia","Fitzroy","-37.806378","144.981139","200 GERTRUDE STREET , 3065, FITZROY, Australia","3065","","","1"
282,"Nürnberger Eck",1985,1995,"","","Nürnberger Straße 24A","","<p>Chambres d'h&ocirc;tes de l'h&ocirc;tel Pension &raquo;N&uuml;rnberger Eck&laquo; &agrave; Berlin-Charlottenburg. &Eacute;l&eacute;gamment meubl&eacute; avec un mobilier des ann&eacute;es 1940 aux ann&eacute;es 1960&nbsp;<br />Expositions et pr&eacute;sentations de livres d'artistes et th&eacute;oriciens.</p>","Angelika Böhm, Helma Baalmann","","",true,false,true,false,false,false,false,false,false,"","","","2018-11-19T13:57:53.634Z","2018-12-02T18:52:29.128Z","nurnberger-eck","Allemagne","Berlin","52.5011842","13.3369326","Nürnberger Straße 24A, 10789, Berlin, Allemagne","10789","","","1"
24,"Khiasma",2004,2018,"www.khiasma.net/","info@khiasma.net","15 Rue Chassagnolle","","<p>L&rsquo;association Khiasma a &eacute;t&eacute; cr&eacute;&eacute;e en 2001 aux Lilas (proche banlieue de Paris).&nbsp;Rapidement, l&rsquo;association s&rsquo;installe dans une imprimerie d&eacute;saffect&eacute;e. D&rsquo;abord comme un lieu de travail, de rencontres informelles. Puis, afin de r&eacute;fl&eacute;chir ensemble &agrave; la mani&egrave;re de fabriquer des situations de culture avec les habitants des environs et de loin en loin dans des quartiers populaires, des &eacute;coles, des foyers de travailleurs, des maisons de retraites, des centres de soin dans tout le Nord-Est parisien. L&rsquo;imprimerie de la rue Chassagnolle n&rsquo;&eacute;tait alors qu&rsquo;une base pour aller dehors et imaginer des formes au croisement de l&rsquo;art et des questions politiques, sociales, de sant&eacute; mentale, d&rsquo;&eacute;cologie urbaine, de transmission&hellip;</p>
<p>Ce double &eacute;lan, sortir de nos murs et des disciplines de l&rsquo;art, reste aujourd&rsquo;hui fondateur de la d&eacute;marche de Khiasma, m&ecirc;me si depuis 2004 l&rsquo;imprimerie est devenue un centre d&rsquo;art contemporain d&eacute;di&eacute; &agrave; l&rsquo;image et au r&eacute;cit, baptis&eacute; Espace Khiasma.&nbsp;Qu&rsquo;il s&rsquo;agisse d&rsquo;expositions, de projections de cin&eacute;ma d&rsquo;artiste ou de programmes pour le jeune public, d&rsquo;ateliers, de performances ou de d&eacute;bats, Khiasma a toujours le m&ecirc;me d&eacute;sir de fabriquer des situations de culture, des moments de partage, de r&eacute;flexion, de pratique et de recherche sur ce qui se passe maintenant, dans le proche et le lointain.</p>
<p>Chaque ann&eacute;e, en plus du festival des litt&eacute;ratures vivantes&nbsp;<a href=""http://www.khiasma.net/hors-les-murs/relectures-17/"">Relectures</a>, Khiasma produit ou co-produit avec d&rsquo;autres centre d&rsquo;arts fran&ccedil;ais et internationaux deux expositions collectives et deux monographies, centr&eacute;es essentiellement sur le cin&eacute;ma d&rsquo;artiste et les pratiques critiques et performatives.&nbsp;Ces temps forts sont accompagn&eacute;s de projections r&eacute;guli&egrave;res et de festivals &agrave; Paris et en banlieue parisienne. Si les&nbsp;cultural studies&nbsp;composent une influence importante du programme imagin&eacute; par Olivier Marboeuf et les commissaires invit&eacute;s, il s&rsquo;agit avant tout de retenir ici l&rsquo;importance donn&eacute;e aux narrations sp&eacute;culatives et aux nouveaux narrateurs &ndash; humains et non-humains &ndash; venant entrer en friction avec le grand r&eacute;cit de la modernit&eacute; coloniale. Khiasma repense les relations entre les centres et les p&eacute;riph&eacute;ries, comme la nature m&ecirc;me d&rsquo;une institution culturelle, imagin&eacute;e comme un espace de co-pr&eacute;sence devant sans cesse &ecirc;tre r&eacute;invent&eacute;.<br />Ces derni&egrave;res ann&eacute;es, Khiasma a pr&eacute;sent&eacute; des artistes et des th&eacute;oriciens tels que :<br />John Akomfrah, The Otolith Group, Butler et Mirza, Vincent Meessen, Mathieu K. Abonnenc, Marta Popivoda, Moser &amp; Schwinger, Sandy Amerio, Jean-Charles Hue, Catherine Poncin, Fran&ccedil;ois Daireaux, Isma&iuml;l Bahri, Degoutin &amp; Wagon, Ma&iuml;der Fortun&eacute;, Badr El Hammami, Filipa C&eacute;sar, Rapha&euml;l Grisey, Julien Pr&eacute;vieux, Alexander Schellow, Claire Malrieux, Wendelin Van Holdenborg, Till Roeskens, Marie Bouts, Neil Beloufa, Patrick Bernier et Olive Martin, Alex Pou, Penny Siopis, Louis Henderson, Vincent Chevillon, Isabelle Stengers, Bruno Latour, Vinciane Despret, Marionvon Osten, Gilles Tiberghien, Fran&ccedil;oise Verg&egrave;s, Georges Didi-Huberman&hellip;</p>","Olivier Marboeuf ","<p>A l&rsquo;occasion d&rsquo;une&nbsp;<a href=""http://www.khiasma.net/hors-les-murs/khiasma-invite-a-art-brussels/"">invitation de la foire d&rsquo;art contemporain Art Brussels</a>, un livret retra&ccedil;ant les expositions organis&eacute;es &agrave; Khiasma de 2011 &agrave; 2016 a &eacute;t&eacute; &eacute;dit&eacute;.&nbsp;<a href=""http://khiasma.net/pdf/Livret_Khiasma.pdf"">Cliquez ici pour le t&eacute;l&eacute;charger.</a></p>","",true,true,true,true,false,false,false,false,true,"","","La Région Île-de-France, Le Département de la Seine-Saint-Denis, La DRAC Île-de-France, La Ville des Lilas, La Ville de Paris, La Mairie du 20è, Paris Habitat, La Fondation de France","2013-11-08T16:37:41.170Z","2025-04-04T18:12:53.623Z","khiasma","France","Lilas","48.8754312","2.4142112","15 Rue Chassagnolle, 93260, Lilas, France","93260","","","1"
