id;nom;date_ouverture;date_fermeture;website;email;adresse;horaires;presentation;responsables;historique;activites;expositions;publications;events;residences;workshop;archive;librairie;coworking;education;nb_expos_an;nb_artistes_an;partenaires;created_at;updated_at;slug;pays;ville;latitude;longitude;adresse_complete;codepostal;telephone;visite;user_id;question1;réponse1;question2;réponse2
84;DEHORS Contemporary Art Window;2014.0;2016.0;www.facebook.com/profile.php/?id=100067328882497;;charleroisesteenweg 159;;;;Une vitrine dans la ville, un(e) artiste par mois, des milliers de spectateurs.;;True;False;True;False;False;False;False;False;False;;;;2014-04-09T07:01:37.814Z;2025-04-04T23:49:42.395Z;dehors-contemporary-art-window;Belgique;Bruxelles;50.8275038;4.3549963;charleroisesteenweg 159, 1060, Bruxelles, Belgique;1060.0;;;1.0;;;;
51;Irmavep Club;2003.0;2014.0;www.irmavepclub.com;info@irmavepclub.com;91 rue de Dunkerque;;Irmavep Club est un collectif d'artistes et de commissaires émanant directement du projet'IrmaVepLab, lieu de création contemporaine actif de 2004 à 2010, à Châtillon-sur-Marne, (en 2006 l'initiative obtient le statut de centre d'art). Pour son installation à Paris, le collectif a choisi de fonctionner pleinement comme un artist run space, tout en demeurant itinérant, et de répondre aux invitations de divers lieux, qu'ils soient privés ou institutionnels.A la manière d'un club, il s'agit de créer des liens et de générer des conversations critiques entre artistes, professionnels et commissaires d'expositions, tout en faisant découvrir à une plus large audience des œuvres qui restent partiellement inconnues à Paris.En 2011, Irmavep Club propose un cycle d'exposition se déroulant dans des lieux chaque fois différents.La programmation reflètera nos envies de revenir sur les décennies récentes, mais aussi de montrer de très jeunes artistes.;;L’association IrmaVepLab est née en 2003 à Châtillon-sur-Marne dans l’ancienne maison de l’actrice de cinéma muet Musidora. Cette féministe engagée débuta sa carrière aux Folies Bergères avant d’incarner « Irma Vep » l’héroïne du film de Louis Feuillade « Les Vampires » en 1915.Musidora recevait dans sa maison de nombreux artistes du mouvement Surréaliste, beaucoup d’acteurs et de cinéastes du début du XXème siècle. Cette maison était alors un lieu de rassemblement et de convergence artistique.En 2003, un collège d’artistes et de professionnels reconnus fonde l’association IrmaVepLab pour continuer l’histoire qu’avait initiée Musidora. Dans cette même maison, elle crée donc un lieu dédié à la création et à la production artistique. Résolument tourné vers la recherche et l’exploration de nouvelles formes d’expression, son but est de promouvoir l’art contemporain dans ce territoire champenois.Le projet d’IrmaVepLab associe le partage, la convivialité et la rencontre. L’accueil y est primordial. L’association poursuit une volonté de mettre l’art à la portée de tous, et de créer des moments de rencontres avec les artistes.De 2003 à 2008, l’association a tout mis en œuvre afin de faire venir les différents publics. Le milieu artistique s’est mobilisé autour du lieu et les soutiens institutionnels et la Presse ont suivi.En 2008, l’activité de IrmaVepLab a été transférée dans un nouveau lieu à Reims où il accueille l'exposition Afterthought.En 2010 l’association s’installe à Paris et se réinvente dans un nouveau projet: Irmavep Club.;;True;False;True;False;False;False;False;False;False;;;L’association a reçu le soutien du Conseil Général de la Marne, puis de la Direction Régionale des Affaires Culturelles de Champagne-Ardenne, et en 2006 elle a obtenu le statut de Centre d’Art.;2013-11-08T17:03:03.976Z;2025-03-06T07:31:21.871Z;irmavep-club;France;Paris;48.8824609;2.3451044;91 rue de Dunkerque , 75009, Paris, France;75009.0;;;1.0;;;;
39;H+;2011.0;2018.0;www.facebook.com/Galerie.H.plus;info@h-pl.us;24 montée Saint Sébastien;;La Galerie H+ est une galerie lyonnaise, créée le 11/11/11, spécialisée dans l’art digital. Elle présente des créations utilisant la technologie comme nouveau media, dans les domaines de l’art, du design, et de l’évènementiel.;Olivier Nerot;;;True;False;True;False;False;False;False;False;False;;;;2013-11-08T16:58:21.976Z;2025-03-11T13:16:04.595Z;h;France;Lyon;45.7709339;4.8355028;24 montée Saint Sébastien, 69001, Lyon, France;69001.0;;;1.0;;;;
90;BLINDSIDE;2001.0;;www.blindside.org.au/;info@blindside.org.au;Level 7, Room 14, Nicholas Building, 37 Swanston Street;Wednesday – Saturday, 12-6pm;BLINDSIDE is an independent contemporary arts space located in the heart of Melbourne established in 2004. We are committed to supporting and promoting contemporary art practice across a broad range of media through an ever-changing program of exhibitions, screenings, events and workshops. BLINDSIDE supports a thriving arts community in Melbourne and beyond—encouraging artistic experimentation, innovation and facilitating critical dialogue.Blindside is a founding and current member of All Conference – a national organising network comprised of 17 artist-led, experimental and cross-disciplinary arts organisations.;;"Pivotal to Blindside’s success has been our location in one of Melbourne’s iconic creative spaces – the Nicholas Building.
In 2004 Renai Grace, Pip Haydon, Simon Koger and Christine Morrow founded Blindside with the objective to make space for local and interstate artists, writers and curators to engage in critical dialogue and creative exchange. Since then, Blindside has consistently expanded with new initiatives, projects and collaborations, to shape the professional development of many artists, writers and curators locally, nationally and internationally.
The annual proposal-based program and Blindside-led project series offer artists, writers and curators vital support and opportunity at critical junctures in their creative and professional practices. Our community is diverse and always growing. The annual program delivers a diverse offering of online and in-gallery exhibitions, events, performances, public programs, education and professional development programs, and mentorships to broad audiences.
Blindside’s growth and artistic direction has been shaped by the collective enthusiasm and expertise of voluntary Artistic Directors, Board, Associate and Advisory members.
Longstanding annual platforms and more recent Blindside initiatives include Debut (since 2005); The B-SIDE / Curtain Call (2007-2016); Screen Series (since 2010); Sound Series (since 2009); Summer Studio (since 2011); Showstoppers/ Blindside Live (2011-2015); Blindside Festival (2012, 2014, 2016); PLAY + PLAY II (2014-2017); (Emerging Curator Mentorship (since 2017); Regional Art + Research Residency (since 2017); First Nations Project (since 2018); Satellite (since 2018); and Mobile (since 2021).Continued support enables Blindside to offer exhibition space free of charge, extending Blindside’s support to creative practitioners and consolidating our position as an artistic and educational hub.";;True;False;False;False;False;False;False;False;False;;;;2015-05-07T18:43:01.616Z;2025-04-05T00:14:33.804Z;blindside;Australia;Melbourne;-37.8167088;144.9667771;Level 7, Room 14, Nicholas Building, 37 Swanston Street, 3000, Melbourne, Australia;3000.0;;;1.0;;;;
91;KINGS Artist Run;2003.0;;www.kingsartistrun.com.au;info@kingsartistrun.com.au;Lvl 1 / 171 King St.;Wed – Sat, 12-6pm;"Kings Artist Run is a non-for-profit gallery in Melbourne’s CBD


Kings Artist Run provides a location for contemporary art practice, supporting distinctive experimental projects by artists at all stages of their careers. Kings ARI assists and promotes the development of solo exhibitions, group and thematic projects, along with a program of events that includes performance, film screenings, public gatherings and talks.

Functioning as a collective of artists, writers, curators and academics, Kings Artist Run was formed to explore, interpret and participate in the mediation of new social and cultural meanings. In 2013 Kings Artist Run celebrated its 10th anniversary.";;;;True;False;False;False;False;False;False;False;False;;;;2015-05-07T18:50:38.377Z;2025-04-05T00:18:22.061Z;kings-artist-run;Australia;Melbourne;-37.81613979999999;144.9552826;Lvl 1 / 171 King St., 3000, Melbourne, Australia;3000.0;;;1.0;;;;
170;Quellkollektiv;2013.0;;quellkollektiv.net;info@quellkollektiv.net;Wandererstr. 80;;"L'association Quellkollektiv émerge de l'association de plusieurs résidents dans un bâtiment liant collectivement les opérateurs culturels à travers la région métropolitaine de Nuremberg. 
L'association exploite la galerie ""Heute:_"" et soutient le « Nous achetons la source"". 
Nos membres sont créatifs et performants artistes, designers, artisans, architectes, musiciens, activistes, auteurs, organisateurs, éditeurs et autres qui créent la culture professionnellement ou dans leur temps libre. ";Peter Kunz, Wanda Leuthe, Tobias Witt;;;True;False;True;False;False;False;False;True;False;;;;2016-09-09T10:56:57.024Z;2016-09-09T10:56:57.024Z;quellkollektiv;Allemagne;Nürnberg;49.4563825;11.030683;Wandererstr. 80, 90431, Nürnberg, Allemagne;90431.0;;;1.0;;;;
13;identité remarquable;2009.0;2015.0;identites-remarquables.tumblr.com;identite.remarquable@gmail.com;4 rue du bourdon Blanc;;"Une poussière dans l'œilL’« Identité Remarquable », qui fut d’abord un dédoublement de vitrine réelle et de vitrine « virtuelle », est désormais disjointe de son ancrage, c’est-à-dire de son objet réfléchi. Durant plus de cinq années, cette vitrine située à Orléans a été dédiée aux artistes et 54 expositions s’y sont succédé.Issus de différentes générations et provenant d’horizons les plus divers, ce sont les artistes exposés qui – séparément – ont contribué à fabriquer l’Identité Remarquable. Certains d’entre eux sont connus, reconnus, collectionnés, ou en passe de se faire mieux connaître, alors que d’autres sont ailleurs pratiquement invisibles.La vocation de ce réduit vitré, relayé par internet, permit peut-être de s’interroger sur l’implicite supercherie que recouvre chacun des termes : « local », « global », « international », « national », « régional », et, répété en retour, à nouveau « local », suivant l’écho compliqué de l’art aujourd’hui.Cependant, avant tout, il y a une rue et un trottoir sur lesquels la vitrine donne à voir ; il y eut l’intérêt suscité par cette présence continue, avec la vie qui se déroulait tout autour.– « C’est de l’art ! » pouvait-on entendre ici au sujet de la « galerie », lorsque pour couper court au besoin d’explication, certains tentaient de justifier ou simplement de qualifier ce qui mobilisait l’attention.Ajoutons que c’était du travail. Le choix aura été de diffuser à l’intention de tous une grande variété de visions des choses et parfois du monde, malgré l’exiguïté du lieu.Si la vitrine a fonctionné sans subvention publique, elle a parfois été aidée lors d’installations ou de vernissages au gré de soutiens amicaux.De ce projet qui a suscité un engouement certain tant de la part des artistes que des passants regardeurs, il ne reste désormais de « trace » que ce site internet que vous consultez.
Remerciements pour leur soutien ou leur implication à titres divers ;Martine Bel, Jacques Boulnois, Sophie Carles, Thomas Charmetant. Lucie Cluzan, Dominique Dupuis Ferrand, Yves Duranthon, Ségolène Garnier, Pierre Feller, Paul Laurent, Fabrice Madre, Oscar Masson, Gérard Masson, Vincent Mauger, Mélanie Traschler…
Remerciement aux artistes ;Quentin Aurat, Jean-Louis Baron, Marielle Bennezon, Loïc Blairon, Jean-Marie Blanchet, Rémi Boinot, Margaux Bricler, Peter Briggs, Anne-Claire Budin, Jérémie Bruand, Thomas Charmetant, Guillaume Chauvin, Patrick Condouret, Philippe Coudert (XuL), Gérard Deschamps, Yves Duranthon, Pierre Feller, Line Francillon, Etienne Francois, Marcelo de la Fuente, Jacques Victor Giraud, Franck Gourdien, Fred Guzda, Sébastien Hoëltzener, Christophe Lalanne, Pascal Le Gall, Valérie Leray, Delphine Loiseau, Gatien Mabounga, Claude Malfati, Fred MARS Landois, Gérard Masson, Laurent Mazuy, Claire-Lise Petitjean, Sébastien Pons, Yoni Roeder, Sébastien Rinckel, Carole Rivalin, Maria Roland, Nicolas Royer, Julien Sirven, Romaric Sobac, Marie-Luce Thomas, Cédric Tissot-Renaud, Manon Tricoire, Kirill Ukolov, Maud Vareillaud-Bouzzine, Julie Verin, V.F.";;;;True;False;True;False;False;False;False;False;False;;;;2013-11-08T16:17:54.101Z;2025-03-06T08:53:13.431Z;identite-remarquable;France;Orleans;47.9008808;1.9135973;4 rue du bourdon Blanc, 45000, Orleans, France;45000.0;;;1.0;;;;
179;Artpool;1979.0;;www.artpool.hu;artpool@szepmuveszeti.hu;Szabolcs u. 33;;"The roots of Artpool go back to the Chapel Exhibitions held in artist György Galántai's ""summer studio"", the Balatonboglár Chapel, from 1970 to 1973. By the time the police closed it down in August of that year, the Balatonboglár studio had established itself as the center of officially proscribed avant-garde art, and in retrospect, one of the cradles of cultural change in Hungary.
Six years later, in 1979, György Galántai and Júlia Klaniczay made another attempt to create an alternative art institute, one that would make room for the new trends in art. They established Artpool at a time when art forms out of keeping with the official cultural policy were denied access to the public. Periodically banned, but on the whole tolerated, Artpool organized manyexhibitions and art events, and published several anthologies and art catalogues between 1979 and 1990. From 1983 to 1985, they put out eleven ""illegal"" issues of ""Aktuális Levél"" (Artpool Letter), a ""samizdat"" art magazine which continues to serve as the sole documentary source on the non-official art of those years.
Artpool's aim was to provide contemporary Hungarian artists with information and potential contacts on the international art scene, as well as to publicize and document the activities of Hungarian artists out of favor with those who dictated the cultural policy of the time. Collecting what documents were extant on the alternative art of the `60s, `70s and `80s, Artpool set up an archivewhich, they hoped, would provide future generations with ammunition and inspiration when it came to moral stands and artistic struggles of their own.
In the ten years of its ""illegal"" existence, the archive accumulated several rarecollections of international significance.
Subsequent to the political changes of 1989, Artpool, which already had an international reputation, was officially recognized, and was open to the public.
The Artpool Art Research Center has been operating with funding from the Budapest Municipal Council since 1992.";;"1979: ARTPOOL'S PERIODIC SPACE (APS), Periodic Art Space (""what is periodic is constant"" /Galántai). Exhibitions, events, actions organised by Artpool at different locations. The series of events were inspired by Robert Filliou's postcard.(APS no.1)
1991 NEWKAPOLCS GALLERY, Kapolcs, 1991-1995, Artpool's independent summer art space, to recall the memory of the Balatonboglár Chapel Studio (closed by the authorities in 1973) in the Kapolcs house of György Galántai. From 1992 it served as the site for summer projects of the Budapest Artpool Art Research Center.";;True;True;True;False;False;True;False;False;False;;;;2016-09-14T12:00:49.099Z;2024-05-05T15:23:45.650Z;artpool;Hungary;Budapest;47.51963139999999;19.0721805;Szabolcs u. 33, 1135, Budapest, Hungary;1135.0;;;1.0;;;;
19;Galerie RDV ;2007.0;;galerierdv.com/;contact@galerierdv.com;16 allée du Commandant Charcot;;"Créée en 2007 par l’artiste plasticien Jean-François Courtilat, l’association RDV se consacre à la création contemporaine, proposant un espace de découvertes et d’échanges pour les artistes et les publics. RDV fait suite à la Galerie Ipso Facto, basée à Nantes de 1997 à 2007 et lieu important pour la création et les plasticiens.
La Galerie accueille en moyenne sept expositions annuelles et en organise deux ou trois en dehors de ses murs. Toutes sont des projets inédits. La création contemporaine se distingue aujourd’hui  pour sa pluralité de medium : photographie, peinture, sculpture, vidéo, performance… Et c’est en fonction de cette richesse que la programmation de RDV se construit, n’excluant aucune expression plastique et proposant ainsi une programmation généreuse et sans cesse renouvelée. Chaque exposition est une carte blanche pour un plasticien, invité pour son travail artistique avec une totale liberté de production.";Jean-François Courtilat;;;True;False;True;False;False;False;False;False;False;10;;;2013-11-08T16:37:40.608Z;2025-03-06T09:51:22.707Z;galerie-rdv;France;Nantes;47.2171706;-1.5457762;16 allée du Commandant Charcot, 44000, Nantes, France;44000.0;;;1.0;;;;
92;GERTRUDE CONTEMPORARY;1985.0;;www.gertrude.org.au;;200 GERTRUDE STREET;"TUESDAY – FRIDAY
11.00 – 5.30PM
SATURDAY
11.00 – 4.30PM";Gertrude Contemporary is valued nationally and respected internationally as a dynamic centre for the production and presentation of contemporary art.  With the artist placed firmly at the centre of our community, we foster a culture of risk, collaboration and critical-thinking to generate innovative programs that engage audiences in creative exchange.;;"Gertrude Contemporary opened in 1985 in a large converted warehouse in Fitzroy, Melbourne and led the way as Australia’s first combined gallery and studio complex. Named initially after its address - 200 Gertrude Street -  the organisation has since expanded, transforming from an address to an entity, and changing its name to Gertrude Contemporary in 2010. 
Since 1985 we have accumulated a vast alumni of past exhibiting and studio artists including some of Australia’s leading names in contemporary art. In fact every artist who has represented Australia at the Venice Biennial since 1999 has either held a studio or participated in an exhibition at Gertrude Contemporary. This select community of Australia’s most pivotal contemporary artists has expanded in recent years to include our increasing international presence, with leading artists and curators from all over the world exhibiting in our galleries and staying in our studios. As a key generator for ideas in Australia, and with the momentum of our history behind us, Gertrude Contemporary is now the oldest, continually running contemporary art centre in Australia.";Gertrude Contemporary presents approximately 20 exhibitions annually featuring work by Australian and international artists across three gallery spaces with a focus on new work, commissions and expanded practice. Running alongside our Exhibition Program is the Gertrude Contemporary Studio Program, which consists of sixteen non-residential studios, available to artists in the first fifteen years of their professional practice and provided for two-year tenures. Gertrude Contemporary also has a residential studio for visiting international artists, curators and writers for residencies of between two-weeks to three-months, as well as producing several international touring exhibitions per year. We also offer a world class Education Program, Volunteer and Internship Programs, Gertrude’s Table Patrons Program, annual Gertrude Editions as well as an active publishing program.;True;True;False;True;False;False;False;False;False;20/an;;As a not-for-profit organisation, our studios, exhibitions, programs and events are fundraised through funding bodies, foundations, individuals and corporate sponsorship. ;2015-05-07T20:52:43.796Z;2015-05-07T20:52:43.796Z;gertrude-contemporary;Australia;Fitzroy;-37.806378;144.981139;200 GERTRUDE STREET , 3065, FITZROY, Australia;3065.0;;;1.0;;;;
282;Nürnberger Eck;1985.0;1995.0;;;Nürnberger Straße 24A;;Chambres d'hôtes de l'hôtel Pension »Nürnberger Eck« à Berlin-Charlottenburg. Élégamment meublé avec un mobilier des années 1940 aux années 1960 Expositions et présentations de livres d'artistes et théoriciens.;Angelika Böhm, Helma Baalmann;;;True;False;True;False;False;False;False;False;False;;;;2018-11-19T13:57:53.634Z;2018-12-02T18:52:29.128Z;nurnberger-eck;Allemagne;Berlin;52.5011842;13.3369326;Nürnberger Straße 24A, 10789, Berlin, Allemagne;10789.0;;;1.0;;;;
24;Khiasma;2004.0;2018.0;www.khiasma.net/;info@khiasma.net;15 Rue Chassagnolle;;"L’association Khiasma a été créée en 2001 aux Lilas (proche banlieue de Paris). Rapidement, l’association s’installe dans une imprimerie désaffectée. D’abord comme un lieu de travail, de rencontres informelles. Puis, afin de réfléchir ensemble à la manière de fabriquer des situations de culture avec les habitants des environs et de loin en loin dans des quartiers populaires, des écoles, des foyers de travailleurs, des maisons de retraites, des centres de soin dans tout le Nord-Est parisien. L’imprimerie de la rue Chassagnolle n’était alors qu’une base pour aller dehors et imaginer des formes au croisement de l’art et des questions politiques, sociales, de santé mentale, d’écologie urbaine, de transmission…
Ce double élan, sortir de nos murs et des disciplines de l’art, reste aujourd’hui fondateur de la démarche de Khiasma, même si depuis 2004 l’imprimerie est devenue un centre d’art contemporain dédié à l’image et au récit, baptisé Espace Khiasma. Qu’il s’agisse d’expositions, de projections de cinéma d’artiste ou de programmes pour le jeune public, d’ateliers, de performances ou de débats, Khiasma a toujours le même désir de fabriquer des situations de culture, des moments de partage, de réflexion, de pratique et de recherche sur ce qui se passe maintenant, dans le proche et le lointain.
Chaque année, en plus du festival des littératures vivantes Relectures, Khiasma produit ou co-produit avec d’autres centre d’arts français et internationaux deux expositions collectives et deux monographies, centrées essentiellement sur le cinéma d’artiste et les pratiques critiques et performatives. Ces temps forts sont accompagnés de projections régulières et de festivals à Paris et en banlieue parisienne. Si les cultural studies composent une influence importante du programme imaginé par Olivier Marboeuf et les commissaires invités, il s’agit avant tout de retenir ici l’importance donnée aux narrations spéculatives et aux nouveaux narrateurs – humains et non-humains – venant entrer en friction avec le grand récit de la modernité coloniale. Khiasma repense les relations entre les centres et les périphéries, comme la nature même d’une institution culturelle, imaginée comme un espace de co-présence devant sans cesse être réinventé.Ces dernières années, Khiasma a présenté des artistes et des théoriciens tels que :John Akomfrah, The Otolith Group, Butler et Mirza, Vincent Meessen, Mathieu K. Abonnenc, Marta Popivoda, Moser & Schwinger, Sandy Amerio, Jean-Charles Hue, Catherine Poncin, François Daireaux, Ismaïl Bahri, Degoutin & Wagon, Maïder Fortuné, Badr El Hammami, Filipa César, Raphaël Grisey, Julien Prévieux, Alexander Schellow, Claire Malrieux, Wendelin Van Holdenborg, Till Roeskens, Marie Bouts, Neil Beloufa, Patrick Bernier et Olive Martin, Alex Pou, Penny Siopis, Louis Henderson, Vincent Chevillon, Isabelle Stengers, Bruno Latour, Vinciane Despret, Marionvon Osten, Gilles Tiberghien, Françoise Vergès, Georges Didi-Huberman…";Olivier Marboeuf ;A l’occasion d’une invitation de la foire d’art contemporain Art Brussels, un livret retraçant les expositions organisées à Khiasma de 2011 à 2016 a été édité. Cliquez ici pour le télécharger.;;True;True;True;True;False;False;False;False;True;;;La Région Île-de-France, Le Département de la Seine-Saint-Denis, La DRAC Île-de-France, La Ville des Lilas, La Ville de Paris, La Mairie du 20è, Paris Habitat, La Fondation de France;2013-11-08T16:37:41.170Z;2025-04-04T18:12:53.623Z;khiasma;France;Lilas;48.8754312;2.4142112;15 Rue Chassagnolle, 93260, Lilas, France;93260.0;;;1.0;;;;
